customer_id,name,email,age,gender,country,city,device,acquisition_channel,loyalty_status
812,Mark Ruiz,dawsonkiara@yahoo.com,28,Female,UK,Port Philip,Mobile,Paid Ads,Returning
813,Douglas Kelly,christopher18@villegas.com,38,Male,UK,North Gregoryberg,Desktop,Paid Ads,Returning
814,Amy Rodriguez,zshort@yahoo.com,43,Other,India,Evansview,Tablet,Referral,New
815,Patricia Mathews,katelynclark@white.com,42,Other,India,North Davidland,Desktop,Organic,Returning
816,Charles Brown,adam68@obrien.info,39,Other,Australia,Kelseyborough,Mobile,Email,Returning
817,Sherry Perez,pjackson@gonzalez.com,44,Female,UK,Johnsonhaven,Mobile,Referral,Returning
818,Judith Winters,qandrews@gmail.com,66,Female,UK,Port Joseph,Tablet,Social Media,Returning
819,Meagan Joseph,zwolfe@hotmail.com,30,Other,Australia,Port Joel,Mobile,Social Media,Returning
820,Amber Henderson,petersongregory@gmail.com,50,Male,USA,New Lindsay,Tablet,Referral,Returning
821,Heidi Pham,jonesjoe@jones.org,51,Female,Australia,Rachelbury,Desktop,Email,New
822,Tara Mack,qmartin@gmail.com,58,Other,Canada,Jameshaven,Tablet,Referral,Returning
823,Raymond Jenkins,david67@taylor-ramos.com,52,Other,UK,North Christopher,Tablet,Email,Returning
824,Mary Terry,imoore@patterson.com,18,Female,India,Davisborough,Mobile,Paid Ads,Loyal
825,Lisa Franklin,ulang@hotmail.com,38,Female,Canada,Lake Juan,Mobile,Referral,New
826,Maureen Macdonald,tpacheco@yahoo.com,65,Female,UK,Port Courtneyborough,Tablet,Email,New
827,Ann Braun,hermanscott@yahoo.com,23,Male,Australia,West Allenview,Mobile,Referral,New
828,Katelyn Walker,lawrence37@reid.com,45,Male,Canada,Matthewmouth,Mobile,Referral,New
829,Dr. Samantha Singleton MD,colemantammy@gmail.com,34,Other,UK,East William,Mobile,Email,Returning
830,Stephanie Cline,qadams@gmail.com,22,Female,USA,Deleonshire,Tablet,Email,Returning
831,Joshua Sullivan,ujones@white.biz,48,Male,USA,Blackside,Mobile,Organic,Loyal
832,Jose Stewart,orozcolouis@howell.com,22,Female,India,North Thomas,Tablet,Referral,Loyal
833,Robert Brown,rbradley@gmail.com,55,Other,UK,West Gregoryside,Mobile,Social Media,New
834,Michael Bruce,robertmason@williams.com,20,Male,USA,Branchport,Desktop,Referral,Loyal
835,Jesus Walker,jonathan27@hotmail.com,40,Male,Australia,Amandafort,Mobile,Referral,Loyal
836,Sharon Brown,fadams@hotmail.com,54,Male,UK,West Jessica,Mobile,Email,New
837,Victoria Franklin,featon@hotmail.com,54,Other,Australia,Collinborough,Tablet,Referral,New
838,Rodney Brown,kevinbradford@gmail.com,27,Female,Australia,New Kenneth,Tablet,Referral,Loyal
839,Angela Rowe,moorejack@yahoo.com,27,Male,USA,Christopherfurt,Mobile,Social Media,Returning
840,Kimberly Riley,jeffreymeyer@fleming.com,36,Other,UK,North Cassandratown,Desktop,Email,Loyal
841,Daniel Craig,lisa18@kirby.com,34,Female,Canada,Henryfurt,Mobile,Referral,Loyal
842,Monica Banks,paulhodge@silva-diaz.net,38,Other,USA,Brownton,Mobile,Paid Ads,Returning
843,Robin Wallace,cherylaguilar@hamilton-wise.com,31,Female,USA,Brownside,Desktop,Organic,Returning
844,Cody Edwards,burtoncarrie@yahoo.com,26,Other,UK,South Jessica,Tablet,Social Media,New
845,Kathy Williams,margaretgraham@long.com,63,Female,UK,East Tyronestad,Mobile,Referral,New
846,Dylan Knight,bradleyaguilar@gmail.com,18,Male,Australia,South Marthamouth,Tablet,Paid Ads,Loyal
847,Eric Shaw,simpsonjames@gmail.com,68,Female,UK,East Jasonmouth,Tablet,Referral,Returning
848,Sean Armstrong,richard54@gmail.com,62,Other,Australia,New Thomas,Desktop,Referral,New
849,Brandi Hall,lnichols@gmail.com,30,Other,USA,West Maureenside,Desktop,Email,Loyal
850,William Harper,jonathan58@hill.net,21,Female,India,Markside,Tablet,Email,Returning
851,Misty Glenn,redwards@hotmail.com,18,Male,Canada,Davidtown,Mobile,Email,Loyal
852,Debra Martin,matthewshepherd@gmail.com,66,Male,USA,Robertsonland,Tablet,Paid Ads,New
853,Curtis Hall,michael16@harvey.info,57,Female,UK,Port Keithburgh,Mobile,Referral,New
854,Anthony Alvarez,cwilson@yahoo.com,49,Female,Canada,South Mary,Mobile,Organic,Returning
855,Joy Bush,brianna44@hotmail.com,51,Other,India,Gamblehaven,Desktop,Social Media,Loyal
856,Cory Gardner,brittany57@morris.com,45,Male,India,Lake John,Mobile,Email,Returning
857,Mrs. Mary Johnson,davidmcgee@gmail.com,48,Female,Australia,Codyshire,Mobile,Email,New
858,Maria Barker,housemichael@yahoo.com,25,Male,Canada,Andersonshire,Tablet,Referral,New
859,Jack Willis,wilsonjoe@hotmail.com,56,Female,Australia,East Carolview,Desktop,Referral,Loyal
860,Benjamin Wyatt,harrismichael@yahoo.com,43,Female,USA,New Cassandraview,Mobile,Paid Ads,Loyal
861,Steven Smith,bellheather@jones.info,51,Male,Canada,Emmachester,Mobile,Paid Ads,Loyal
862,Sarah Wolf,bcervantes@hotmail.com,20,Female,USA,West Megan,Desktop,Email,Returning
863,Deborah Jacobson,mirandachan@hicks.biz,67,Female,Australia,Pughshire,Tablet,Referral,Loyal
864,Tracey Wright,rachel20@nixon.com,29,Other,Canada,South Jasonside,Desktop,Organic,Loyal
865,Alan Chavez,urice@gallagher.org,18,Female,Australia,Jamesberg,Desktop,Social Media,New
866,Ronald Chen,frazierscott@davis-mclean.com,61,Female,Canada,Angelatown,Mobile,Referral,New
867,Julia Malone,jenniferblack@yahoo.com,22,Female,Australia,Carolynland,Mobile,Referral,Loyal
868,Alexandra Allen,brandonfigueroa@sanchez.info,47,Other,India,Garnerstad,Tablet,Paid Ads,Loyal
869,Dr. Megan Prince,amber61@gmail.com,47,Male,Australia,North Tamara,Mobile,Social Media,New
870,William Bray,gregory92@hotmail.com,34,Other,India,Margaretbury,Mobile,Email,Loyal
871,Adam Rogers,rhardy@williams.com,65,Other,Australia,Welchport,Desktop,Referral,Returning
872,Joel Wallace,mbaldwin@gmail.com,64,Male,Canada,Jonesburgh,Mobile,Email,Returning
873,Robert Ellis,thomas63@hotmail.com,40,Other,Canada,West Robertside,Tablet,Referral,Returning
874,Thomas Kelly,davidherman@bright.com,32,Male,Canada,West Mirandatown,Desktop,Email,Loyal
875,Emily Hernandez,lance00@yahoo.com,54,Other,UK,West Destiny,Tablet,Social Media,New
876,Jessica Williams,butlerjennifer@yahoo.com,38,Male,USA,West Ashley,Desktop,Paid Ads,Loyal
877,Tiffany Brennan,vmartin@chavez.com,31,Female,Canada,Lisaton,Mobile,Social Media,Loyal
878,Brandon Stewart,samuelrivera@martinez-martin.com,19,Other,India,Larryhaven,Desktop,Organic,New
879,Felicia Bell,tamarajohnson@hotmail.com,28,Other,Canada,Davidsontown,Desktop,Paid Ads,New
880,Brian Carter,daughertyjames@fernandez.com,68,Other,UK,Sharonside,Mobile,Social Media,New
881,Gregory Phelps,adamstamara@gmail.com,56,Other,India,Martineztown,Mobile,Organic,Returning
882,Thomas Fisher,caitlin32@martinez-white.info,55,Female,UK,Chelseaville,Tablet,Referral,Loyal
883,Lauren Allen,davidrandolph@hotmail.com,51,Other,India,Ballhaven,Tablet,Referral,New
884,Amanda Ferrell,udunlap@hotmail.com,55,Female,Australia,West Nicholas,Mobile,Email,Loyal
885,Jennifer Bartlett,sullivanwesley@rivera-washington.org,67,Female,USA,New Donna,Mobile,Paid Ads,Returning
886,Ariana Gilmore,jeffrey42@glover.com,51,Female,USA,South Christopherstad,Mobile,Referral,Returning
887,John Wood,pricetiffany@reed.biz,35,Female,UK,West Russellchester,Desktop,Paid Ads,New
888,Brandy Cordova,olsenrebecca@johnson.info,47,Male,USA,Allenville,Desktop,Referral,New
889,Dawn Cunningham,lmoore@maynard-washington.org,32,Male,UK,East Jordanbury,Desktop,Email,Loyal
890,Kelsey Mitchell,jsanders@lynch-hahn.com,44,Other,UK,Lake James,Mobile,Social Media,New
891,Robert Peterson,peter09@hood.biz,68,Male,UK,Waremouth,Tablet,Email,Loyal
892,Zachary Peters,angelarivera@johnson.org,51,Male,USA,Milesmouth,Mobile,Organic,New
893,Derrick Brown,lperry@hotmail.com,69,Other,UK,Melissaview,Desktop,Referral,Loyal
894,Mr. Benjamin Mcclure Jr.,arellanobrandon@gmail.com,55,Other,USA,Johnsonland,Desktop,Organic,Loyal
895,Elizabeth Carrillo,aprilgamble@smith-oneill.com,50,Other,UK,South George,Mobile,Organic,Loyal
896,Wanda Green,mmartin@white-mueller.com,41,Male,Canada,West James,Mobile,Paid Ads,Loyal
897,Alex Davis,sanchezolivia@hotmail.com,32,Male,UK,Robbinston,Desktop,Referral,Returning
898,Taylor Ford,tammy68@hotmail.com,47,Other,India,East Sarahberg,Desktop,Organic,Loyal
899,Kathleen Kennedy,mwilliams@hotmail.com,59,Female,UK,Stoneland,Desktop,Social Media,New
900,Eric Jones,phillipstiffany@gmail.com,68,Other,Australia,New William,Mobile,Organic,Returning
901,Sheila Joseph,ebrooks@herrera-bennett.org,34,Female,UK,Port Mercedestown,Desktop,Social Media,Returning
902,John Armstrong,david52@hernandez-guerrero.com,22,Female,India,East Joseph,Desktop,Paid Ads,Loyal
903,Steven Henderson,victoriamiller@white.com,46,Other,India,Port Christopher,Tablet,Organic,Returning
904,Jessica Rivera,savannah25@brooks.com,21,Other,USA,Medinaview,Mobile,Email,Loyal
905,Molly Porter,yrussell@gmail.com,27,Other,Canada,Yolandashire,Tablet,Paid Ads,New
906,Jennifer Brown,brandonrobinson@yahoo.com,34,Male,UK,Guerrerobury,Tablet,Social Media,Loyal
907,Linda Simmons,hlowe@gmail.com,27,Female,USA,Lake Ryanhaven,Desktop,Paid Ads,Returning
908,Joseph Garcia,reginabarnett@yahoo.com,34,Male,Canada,Martinezfurt,Mobile,Organic,New
909,Dustin Weaver,susan58@yahoo.com,37,Male,UK,Gordonchester,Desktop,Referral,Loyal
910,Bradley Hall,millerdonna@yahoo.com,41,Other,Australia,New Andrew,Mobile,Referral,New
911,Kevin Whitney,yolanda16@yahoo.com,22,Male,UK,South Nicholasside,Tablet,Social Media,New
912,Thomas Herring,schultzrobert@shea-lewis.com,51,Other,India,New Rebeccaberg,Mobile,Social Media,Returning
913,Amanda Burch,ztorres@mccann.com,23,Female,India,South Jonathanview,Desktop,Referral,New
914,Ashley Patel,kayla89@gmail.com,19,Other,Australia,Susanfort,Desktop,Social Media,Returning
915,Karen Schneider,david45@arnold.com,30,Male,USA,Wilkersonside,Desktop,Paid Ads,New
916,Mark Moyer,robin35@johnson.net,60,Male,Canada,Williamshire,Mobile,Email,Loyal
917,Nathaniel Cook,reynoldskimberly@yahoo.com,60,Other,UK,Port Richard,Tablet,Email,New
918,John Webster,teresa72@gmail.com,65,Other,India,North Robertport,Tablet,Paid Ads,Loyal
919,Anna Duncan,stevenlogan@lee.com,28,Male,USA,Bishophaven,Mobile,Email,Loyal
920,Colin King Jr.,djenkins@hudson-rogers.net,68,Female,Australia,New Rodney,Desktop,Organic,New
921,Kevin Hood,ericsmith@yahoo.com,64,Female,India,South Aaron,Tablet,Paid Ads,Loyal
922,Christine Neal,matthew84@gmail.com,40,Other,Australia,Kaylaberg,Desktop,Social Media,New
923,James Johnson,vincentshea@gmail.com,33,Female,UK,Lake Denise,Mobile,Paid Ads,New
924,Marissa Bailey,andreamedina@hotmail.com,48,Male,Canada,Port Samantha,Desktop,Referral,Loyal
925,Cynthia Blankenship,wilkinsondwayne@thomas.com,28,Other,India,Jeffersontown,Tablet,Social Media,Loyal
926,James Jones,robertjimenez@clark.com,33,Male,India,Sanchezville,Tablet,Referral,Returning
927,Carolyn Kaufman,spencerbryan@yahoo.com,25,Male,UK,Meyerton,Desktop,Social Media,Loyal
928,Meredith Watson,rnguyen@yahoo.com,21,Female,USA,New Elizabeth,Mobile,Email,Returning
929,Joshua Tran,elliottstephanie@gmail.com,57,Other,Canada,Jesseton,Desktop,Paid Ads,Loyal
930,Jeremy Barry,barretterica@tyler.net,21,Other,India,North Tristanbury,Mobile,Organic,New
931,Anthony Garcia,huffbethany@gmail.com,42,Female,Canada,Courtneytown,Desktop,Social Media,Loyal
932,Amanda Martinez,haileyperez@gmail.com,20,Male,India,Port Craig,Tablet,Social Media,New
933,Dr. Richard Stephens,shawningram@yahoo.com,49,Male,Canada,Denisehaven,Mobile,Referral,New
934,Jeremy Johnson,carolreyes@thomas-green.biz,20,Male,Australia,Rossberg,Mobile,Email,New
935,Melissa Jackson,brandonlambert@mendoza-alexander.com,44,Male,India,Brewerhaven,Mobile,Referral,Returning
936,Nicholas Odonnell,dennisroger@gmail.com,46,Other,Canada,Port Cindyland,Tablet,Referral,Loyal
937,James Lamb,gabrielle57@saunders.net,49,Other,USA,Deborahview,Desktop,Email,New
938,Kayla Garcia,tammyvega@yahoo.com,67,Female,Australia,Lake Dillonberg,Tablet,Organic,New
939,Jose Blanchard,gutierrezmichael@gmail.com,68,Female,Australia,Port Sharon,Mobile,Referral,Returning
940,Robert Saunders,madison79@gutierrez-johnson.com,36,Other,USA,Lake Jessica,Desktop,Referral,Loyal
941,Scott Lee,hsuarez@espinoza.com,38,Other,Canada,Millerside,Tablet,Social Media,Loyal
942,Jessica Dickerson,brucekristin@santana.com,22,Male,UK,South Kyletown,Mobile,Email,Returning
943,Jesse Richards,bartonannette@cantrell-ware.org,35,Male,USA,Priceview,Mobile,Paid Ads,Returning
944,Spencer Lewis,john01@thompson-lowe.net,45,Female,Canada,South Ronaldport,Tablet,Organic,Loyal
945,Melissa Kelly,williamsjohnathan@ramos.com,59,Other,USA,Whiteside,Tablet,Organic,Returning
946,Laurie Goodwin,matthewhahn@grimes-sanford.com,39,Female,USA,South Lisa,Tablet,Email,Loyal
947,Cole Wallace,byrdjuan@robles.com,38,Other,India,Gallegosland,Mobile,Social Media,Loyal
948,Erin Foley,greencourtney@hotmail.com,23,Male,Canada,West Josephhaven,Tablet,Social Media,New
949,Christina Hunt,jamesmitchell@yahoo.com,18,Female,UK,New Nathaniel,Mobile,Email,New
950,Brenda Taylor,zparker@ortega-white.com,22,Female,India,Wardchester,Tablet,Social Media,Loyal
951,Brian Orozco,david15@cole.com,58,Other,USA,South Williamtown,Mobile,Organic,Loyal
952,Jeffrey Blackwell,nicholasvalentine@carr.com,29,Male,USA,Jamesmouth,Mobile,Organic,Loyal
953,Alexander Schneider,hansonheather@hotmail.com,43,Female,USA,Edwardsmouth,Desktop,Paid Ads,Loyal
954,Janet Mcmahon,yweber@gmail.com,63,Male,Canada,Michaelberg,Tablet,Email,Loyal
955,Cynthia Smith,torresian@glass.biz,51,Female,Canada,Teresamouth,Tablet,Referral,Loyal
956,Veronica Johnson,bullockjody@cuevas.com,66,Male,India,North Rachel,Mobile,Referral,Returning
957,Dawn Sanchez,william19@cook-estrada.com,31,Other,UK,North Michaelmouth,Mobile,Paid Ads,Loyal
958,Sean Byrd,wwashington@castro-johnson.info,43,Female,India,Kevinchester,Mobile,Paid Ads,Returning
959,Dr. Alyssa Martin,jwoods@tate-schroeder.org,62,Female,Australia,New Joseburgh,Desktop,Social Media,Returning
960,Brian Woodard,csmith@gmail.com,44,Male,USA,West Courtney,Desktop,Paid Ads,Loyal
961,Melinda Kelly,bschmidt@yahoo.com,26,Male,USA,Nicholasmouth,Mobile,Paid Ads,Loyal
962,Terrence Hines,donaldwalker@hotmail.com,43,Female,USA,Sanchezbury,Tablet,Referral,Returning
963,Ryan Pacheco,nlopez@jenkins.biz,64,Other,India,Glennburgh,Tablet,Social Media,Returning
964,Charles Martinez,markwalker@gmail.com,39,Male,India,New Scottville,Desktop,Paid Ads,Loyal
965,Anthony Gonzalez,peterfrederick@hotmail.com,64,Male,USA,Watkinsberg,Desktop,Paid Ads,Loyal
966,Kelsey Moore,bradleyshelby@jenkins-king.com,47,Male,India,Joshuaview,Mobile,Social Media,Returning
967,Willie York,marisa70@hotmail.com,60,Female,Canada,South Meganmouth,Tablet,Email,Returning
968,Alison Hall,ruth31@hotmail.com,65,Female,Canada,South Lisashire,Mobile,Social Media,Returning
969,Frank Clements,msmith@obrien.com,34,Female,India,Dennisstad,Desktop,Referral,New
970,Amy Duncan,yruiz@hotmail.com,43,Female,USA,West Paulmouth,Tablet,Email,Returning
971,Troy Baker,alejandrothomas@wright-martinez.com,53,Other,India,Lake Todd,Tablet,Organic,New
972,Debbie Summers,lisa88@hurst-salazar.com,18,Other,India,Prestonbury,Desktop,Social Media,Loyal
973,Sandra Smith,equinn@meadows-mendoza.com,25,Female,India,Port Tyler,Mobile,Referral,Loyal
974,Derek Hunt,jasonmitchell@nelson.com,66,Other,Australia,Mannfort,Mobile,Email,Returning
975,Heather Garcia,denisewilliamson@martin.info,52,Male,Canada,Smithside,Tablet,Social Media,Loyal
976,Linda Patterson,richard51@hansen.net,69,Male,UK,Matthewstad,Desktop,Paid Ads,Loyal
977,Joshua Baker,markmiller@mcguire.com,32,Male,UK,Port John,Tablet,Social Media,Loyal
978,Kiara Montoya,jeffrey55@gmail.com,64,Female,Australia,West Charlesport,Desktop,Organic,Loyal
979,Christopher Marks,jordanmichael@gmail.com,39,Male,India,Greerhaven,Mobile,Social Media,New
980,Norma Diaz DDS,housecody@gmail.com,31,Other,Australia,Hawkinstown,Desktop,Email,New
981,Michelle Rodriguez,georgecastillo@torres.net,43,Female,Australia,Blackburnland,Mobile,Email,Returning
982,Kristin Arias,uparker@yahoo.com,45,Other,USA,Knappshire,Desktop,Social Media,Returning
983,Jane Bradley,steven32@bryant-stark.com,40,Male,Canada,Hartburgh,Tablet,Email,Returning
984,Mrs. Angela Beck,bakeralisha@gmail.com,31,Male,UK,Johnsonfurt,Mobile,Paid Ads,Loyal
985,Timothy Rodriguez,yujennifer@yahoo.com,41,Male,India,Lake Samantha,Tablet,Social Media,Loyal
986,Virginia Howard,bellsandra@newman.com,19,Female,UK,Whitemouth,Tablet,Paid Ads,New
987,Andrew Neal,william74@hotmail.com,62,Other,UK,New Georgemouth,Mobile,Paid Ads,New
988,Jennifer Bradley,angela17@gmail.com,43,Female,Canada,West Amanda,Mobile,Referral,Returning
989,Richard Navarro,matthewmcmahon@hotmail.com,31,Female,UK,New Joseph,Tablet,Social Media,New
990,Anthony Paul,joshua88@hotmail.com,68,Male,UK,Port Karenport,Tablet,Email,New
991,Shannon Curry,bradley27@hernandez.net,24,Female,Australia,Gutierrezside,Tablet,Paid Ads,New
992,Yvette Mendez,zachary60@gmail.com,20,Female,Canada,North Leah,Tablet,Referral,New
993,Annette Carr,rtran@yahoo.com,64,Male,USA,Williamsborough,Mobile,Social Media,New
994,Kathy Thompson,stacylee@gmail.com,40,Female,India,Ericstad,Mobile,Social Media,Returning
995,Brenda Brown,suzanneerickson@oconnor-hall.com,63,Male,UK,New Cory,Tablet,Organic,Returning
996,David Coffey,stanley70@cox.net,60,Male,India,Port Sarahbury,Desktop,Organic,New
997,Kelsey Warren,carlosyoung@gmail.com,64,Male,USA,New Ryanton,Desktop,Paid Ads,Returning
998,Christopher Hill,jdavis@walker-smith.biz,62,Male,India,East Wayneberg,Mobile,Organic,Loyal
999,Christina Ashley,jeffreyparks@gmail.com,35,Female,USA,Port Derrick,Tablet,Paid Ads,New
1000,Heather Horne,kaylawilkins@joyce.com,55,Male,Australia,Howardmouth,Tablet,Email,Loyal
